00174725,20200119000000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  257,RH1 0630,PRS 10143,SLP 10176,WD1 138,WDM 128,WS1 006,WSM 010,WND 138,WNS 007,SOL 0149,WET 0,WBG  250,WEA 2
00174725,20200119000100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  259,RH1 0632,PRS 10143,SLP 10176,WD1 127,WDM 112,WS1 006,WSM 012,WND 136,WNS 007,SOL 0169,WET 0,WBG  252,WEA 2
00174725,20200119000200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  260,RH1 0629,PRS 10143,SLP 10176,WD1 124,WDM 104,WS1 012,WSM 017,WND 134,WNS 008,SOL 0184,WET 0,WBG  253,WEA 2
00174725,20200119000300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  261,RH1 0626,PRS 10143,SLP 10176,WD1 169,WDM 120,WS1 004,WSM 010,WND 133,WNS 007,SOL 0194,WET 0,WBG  253,WEA 2
00174725,20200119000400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  262,RH1 0625,PRS 10143,SLP 10176,WD1 198,WDM 129,WS1 004,WSM 006,WND 133,WNS 007,SOL 0197,WET 0,WBG  254,WEA 2
00174725,20200119000500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  263,RH1 0624,PRS 10144,SLP 10177,WD1 126,WDM 120,WS1 007,WSM 009,WND 133,WNS 008,SOL 0198,WET 0,WBG  255,WEA 2
00174725,20200119000600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  265,RH1 0621,PRS 10144,SLP 10177,WD1 125,WDM 132,WS1 010,WSM 016,WND 133,WNS 008,SOL 0199,WET 0,WBG  257,WEA 2
00174725,20200119000700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  264,RH1 0610,PRS 10144,SLP 10177,WD1 126,WDM 130,WS1 011,WSM 016,WND 131,WNS 008,SOL 0196,WET 0,WBG  254,WEA 2
00174725,20200119000800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  263,RH1 0610,PRS 10144,SLP 10177,WD1 126,WDM 120,WS1 010,WSM 013,WND 130,WNS 008,SOL 0197,WET 0,WBG  253,WEA 2
00174725,20200119000900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  264,RH1 0613,PRS 10144,SLP 10177,WD1 125,WDM 128,WS1 008,WSM 015,WND 130,WNS 008,SOL 0204,WET 0,WBG  254,WEA 0
00174725,20200119001000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  265,RH1 0612,PRS 10144,SLP 10177,WD1 120,WDM 130,WS1 008,WSM 015,WND 128,WNS 008,SOL 0212,WET 0,WBG  255,WEA 0
00174725,20200119001100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  267,RH1 0609,PRS 10144,SLP 10177,WD1 128,WDM 126,WS1 011,WSM 015,WND 128,WNS 009,SOL 0220,WET 0,WBG  257,WEA 0
00174725,20200119001200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  267,RH1 0606,PRS 10144,SLP 10177,WD1 123,WDM 113,WS1 009,WSM 015,WND 128,WNS 008,SOL 0230,WET 0,WBG  256,WEA 0
00174725,20200119001300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  268,RH1 0603,PRS 10144,SLP 10177,WD1 119,WDM 129,WS1 005,WSM 012,WND 127,WNS 008,SOL 0239,WET 0,WBG  257,WEA 0
00174725,20200119001400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  270,RH1 0602,PRS 10144,SLP 10177,WD1 116,WDM 111,WS1 010,WSM 013,WND 124,WNS 009,SOL 0250,WET 0,WBG  259,WEA 0
00174725,20200119001500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  271,RH1 0598,PRS 10144,SLP 10177,WD1 123,WDM 090,WS1 007,WSM 013,WND 124,WNS 009,SOL 0255,WET 0,WBG  259,WEA 0
00174725,20200119001600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  272,RH1 0596,PRS 10144,SLP 10177,WD1 146,WDM 139,WS1 006,WSM 010,WND 125,WNS 009,SOL 0258,WET 0,WBG  260,WEA 0
00174725,20200119001700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  273,RH1 0591,PRS 10144,SLP 10177,WD1 132,WDM 133,WS1 010,WSM 016,WND 126,WNS 008,SOL 0260,WET 0,WBG  260,WEA 0
00174725,20200119001800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  272,RH1 0587,PRS 10144,SLP 10177,WD1 127,WDM 120,WS1 011,WSM 015,WND 126,WNS 009,SOL 0262,WET 0,WBG  258,WEA 0
00174725,20200119001900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  273,RH1 0587,PRS 10145,SLP 10178,WD1 173,WDM 220,WS1 007,WSM 013,WND 130,WNS 008,SOL 0266,WET 0,WBG  259,WEA 0
00174725,20200119002000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  273,RH1 0581,PRS 10145,SLP 10178,WD1 217,WDM 230,WS1 009,WSM 017,WND 138,WNS 009,SOL 0260,WET 0,WBG  258,WEA 0
00174725,20200119002100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  272,RH1 0579,PRS 10145,SLP 10178,WD1 182,WDM 132,WS1 007,WSM 012,WND 143,WNS 008,SOL 0261,WET 0,WBG  257,WEA 0
00174725,20200119002200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  273,RH1 0578,PRS 10145,SLP 10178,WD1 125,WDM 130,WS1 012,WSM 017,WND 142,WNS 008,SOL 0256,WET 0,WBG  258,WEA 0
00174725,20200119002300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  272,RH1 0574,PRS 10145,SLP 10178,WD1 129,WDM 132,WS1 012,WSM 018,WND 141,WNS 009,SOL 0216,WET 0,WBG  256,WEA 0
00174725,20200119002400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  273,RH1 0577,PRS 10145,SLP 10178,WD1 129,WDM 135,WS1 008,WSM 012,WND 143,WNS 009,SOL 0251,WET 0,WBG  258,WEA 0
00174725,20200119002500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  274,RH1 0579,PRS 10145,SLP 10178,WD1 132,WDM 126,WS1 006,WSM 013,WND 144,WNS 009,SOL 0259,WET 0,WBG  259,WEA 0
00174725,20200119002600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  277,RH1 0582,PRS 10145,SLP 10178,WD1 114,WDM 115,WS1 006,WSM 013,WND 142,WNS 009,SOL 0244,WET 0,WBG  263,WEA 0
00174725,20200119002700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  279,RH1 0568,PRS 10145,SLP 10178,WD1 353,WDM 040,WS1 007,WSM 012,WND 140,WNS 009,SOL 0260,WET 0,WBG  262,WEA 0
00174725,20200119002800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  279,RH1 0564,PRS 10145,SLP 10178,WD1 252,WDM 049,WS1 007,WSM 011,WND 149,WNS 008,SOL 0262,WET 0,WBG  262,WEA 0
00174725,20200119002900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  279,RH1 0565,PRS 10145,SLP 10178,WD1 161,WDM 137,WS1 003,WSM 006,WND 147,WNS 008,SOL 0261,WET 0,WBG  262,WEA 0
00174725,20200119003000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  283,RH1 0564,PRS 10145,SLP 10178,WD1 244,WDM 258,WS1 004,WSM 007,WND 137,WNS 007,SOL 0262,WET 0,WBG  265,WEA 0
