00174722,EVNT,P-POTEKA,20190124073508,02,E,SPT 4100,SPP 62740,STR 00040
00174722,EVNT,P-POTEKA,20190124073503,02,E,SPT 3100,SPP 62740,STR 00040
00174722,EVNT,P-POTEKA,20190124073518,02,E,SPT 3400,SPP 62740,STR 00040
00174722,EVNT,P-POTEKA,20190124073513,02,E,SPT 2700,SPP 62740,STR 00040
