00181289,20200115020500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  278,RH1 0561,PRS?10152,SLP?10166,WD1 249,WDM 239,WS1 013,WSM 018,WND 251,WNS 012,SOL 0291,WET 0,WBG  260,WEA 0
00181289,20200115020400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  277,RH1 0557,PRS?10152,SLP?10166,WD1 249,WDM 250,WS1 011,WSM 017,WND 250,WNS 012,SOL 0209,WET 0,WBG  258,WEA 0
00181289,20200115020300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  276,RH1 0556,PRS?10152,SLP?10166,WD1 246,WDM 261,WS1 013,WSM 019,WND 250,WNS 012,SOL 0149,WET 0,WBG  257,WEA 2
00181289,20200115020200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  276,RH1 0558,PRS?10152,SLP?10166,WD1 256,WDM 235,WS1 010,WSM 017,WND 249,WNS 012,SOL 0115,WET 0,WBG  258,WEA 2
00181289,20200115020100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  276,RH1 0564,PRS?10152,SLP?10166,WD1 250,WDM 246,WS1 012,WSM 024,WND 249,WNS 013,SOL 0099,WET 0,WBG  259,WEA 2
00181289,20200115020000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  276,RH1 0569,PRS?10152,SLP?10166,WD1 246,WDM 248,WS1 008,WSM 017,WND 248,WNS 013,SOL 0096,WET 0,WBG  259,WEA 2
00181289,20200115015900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  276,RH1 0568,PRS 10152,SLP 10166,WD1 263,WDM 249,WS1 012,WSM 018,WND 248,WNS 013,SOL 0091,WET 0,WBG  259,WEA 2
00181289,20200115015800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  275,RH1 0566,PRS 10152,SLP 10166,WD1 249,WDM 243,WS1 011,WSM 018,WND 247,WNS 013,SOL 0082,WET 0,WBG  258,WEA 2
00181289,20200115015700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  275,RH1 0566,PRS 10152,SLP 10166,WD1 247,WDM 239,WS1 013,WSM 020,WND 247,WNS 014,SOL 0078,WET 0,WBG  258,WEA 2
00181289,20200115015600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  275,RH1 0560,PRS 10152,SLP 10166,WD1 251,WDM 253,WS1 016,WSM 024,WND 247,WNS 013,SOL 0073,WET 0,WBG  257,WEA 2
