00173456,20200124000000,LAT  145987,LON  1210893,ALT  0043,RSS -063,OIC 130,OIV 503,OOC 162,OOV 129,ORV 300,OPT  335,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000100,LAT  145987,LON  1210893,ALT  0040,RSS -063,OIC 131,OIV 501,OOC 162,OOV 129,ORV 298,OPT  335,MOD 00,PBV 1,SPA 0,GPC 12,DOP 08,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000200,LAT  145987,LON  1210892,ALT  0036,RSS -067,OIC 131,OIV 504,OOC 162,OOV 128,ORV 301,OPT  335,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000300,LAT  145987,LON  1210892,ALT  0033,RSS -069,OIC 131,OIV 501,OOC 162,OOV 128,ORV 303,OPT  336,MOD 00,PBV 1,SPA 0,GPC 12,DOP 07,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000400,LAT  145987,LON  1210893,ALT  0028,RSS -069,OIC 131,OIV 504,OOC 162,OOV 129,ORV 299,OPT  336,MOD 00,PBV 1,SPA 0,GPC 12,DOP 07,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000500,LAT  145987,LON  1210893,ALT  0027,RSS -069,OIC 131,OIV 504,OOC 162,OOV 129,ORV 302,OPT  337,MOD 00,PBV 1,SPA 0,GPC 12,DOP 07,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000600,LAT  145987,LON  1210893,ALT  0021,RSS -069,OIC 131,OIV 501,OOC 161,OOV 130,ORV 300,OPT  338,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000700,LAT  145987,LON  1210893,ALT  0022,RSS -069,OIC 132,OIV 499,OOC 161,OOV 129,ORV 299,OPT  337,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000800,LAT  145987,LON  1210893,ALT  0030,RSS -069,OIC 131,OIV 503,OOC 161,OOV 130,ORV 300,OPT  338,MOD 00,PBV 1,SPA 0,GPC 12,DOP 07,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200124000900,LAT  145987,LON  1210893,ALT  0037,RSS -069,OIC 131,OIV 500,OOC 161,OOV 130,ORV 299,OPT  338,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
