00173456,20200121000000,LAT  145987,LON  1210892,ALT  0037,RSS -069,OIC 131,OIV 502,OOC 161,OOV 129,ORV 302,OPT  323,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000100,LAT  145987,LON  1210892,ALT  0035,RSS -069,OIC 131,OIV 500,OOC 161,OOV 130,ORV 300,OPT  323,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000200,LAT  145987,LON  1210892,ALT  0037,RSS -069,OIC 131,OIV 502,OOC 161,OOV 131,ORV 299,OPT  324,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000300,LAT  145987,LON  1210892,ALT  0045,RSS -071,OIC 130,OIV 501,OOC 161,OOV 129,ORV 299,OPT  325,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000400,LAT  145987,LON  1210892,ALT  0047,RSS -071,OIC 130,OIV 505,OOC 161,OOV 129,ORV 300,OPT  325,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000500,LAT  145987,LON  1210892,ALT  0042,RSS -069,OIC 130,OIV 501,OOC 161,OOV 130,ORV 305,OPT  326,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000600,LAT  145987,LON  1210892,ALT  0042,RSS -069,OIC 130,OIV 503,OOC 161,OOV 131,ORV 300,OPT  326,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000700,LAT  145987,LON  1210892,ALT  0042,RSS -069,OIC 130,OIV 503,OOC 161,OOV 129,ORV 301,OPT  326,MOD 00,PBV 1,SPA 0,GPC 12,DOP 05,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000800,LAT  145987,LON  1210892,ALT  0037,RSS -069,OIC 130,OIV 504,OOC 161,OOV 130,ORV 302,OPT  327,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121000900,LAT  145987,LON  1210892,ALT  0029,RSS -069,OIC 130,OIV 501,OOC 160,OOV 130,ORV 299,OPT  328,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121001000,LAT  145987,LON  1210892,ALT  0026,RSS -067,OIC 130,OIV 501,OOC 160,OOV 131,ORV 298,OPT  328,MOD 00,PBV 1,SPA 0,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121001100,LAT  145987,LON  1210893,ALT  0023,RSS -069,OIC 131,OIV 501,OOC 160,OOV 130,ORV 298,OPT  328,MOD 00,PBV 1,SPA 1,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121001200,LAT  145987,LON  1210893,ALT  0023,RSS -069,OIC 130,OIV 501,OOC 160,OOV 133,ORV 298,OPT  329,MOD 00,PBV 1,SPA 1,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
00173456,20200121001300,LAT  145987,LON  1210893,ALT  0024,RSS -063,OIC 130,OIV 502,OOC 158,OOV 132,ORV 300,OPT  330,MOD 00,PBV 1,SPA 1,GPC 12,DOP 06,CID 8963031801504060019,PSN 00050553,HK1 0000000000000000,RAV 2.00,RPV 1.10
