00181292,EVNT,P-POTEKA,20200116142214,02,E,TM0 00917,TM1 00924,DE0 -014129,DE1  005531,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142210,02,E,TM0 00845,TM1 00855,DE0 -016769,DE1  018821,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142206,02,E,TM0 00387,TM1 00390,DE0  011451,DE1 -008567,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142205,02,E,TM0 00472,TM1 00479,DE0  014266,DE1 -006607,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142201,02,E,TM0 00747,TM1 00754,DE0  015609,DE1 -010116,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142251,02,E,TM0 00863,TM1 00870,DE0 -016189,DE1  008460,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142232,02,E,TM0 00746,TM1 00753,DE0 -016456,DE1  007881,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142229,02,E,TM0 00156,TM1 00163,DE0 -019500,DE1  014045,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142223,02,E,TM0 00437,TM1 00446,DE0  019180,DE1 -020042,GPS 1,PSD 0100
00181292,EVNT,P-POTEKA,20200116142219,02,E,TM0 00869,TM1 00878,DE0 -019599,DE1  018226,GPS 1,PSD 0100
