00174731,20200125032300,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  288,RH1 0522,PRS 10123,SLP 10153,WD1 230,WDM 261,WS1 003,WSM 009,WND 262,WNS 006,SOL 0259,WET 0,WBG  263,WEA 0
00174731,20200125032200,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  288,RH1 0521,PRS 10123,SLP 10153,WD1 266,WDM 273,WS1 004,WSM 010,WND 264,WNS 007,SOL 0238,WET 0,WBG  262,WEA 0
00174731,20200125032100,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  286,RH1 0521,PRS 10124,SLP 10154,WD1 263,WDM 276,WS1 005,WSM 009,WND 264,WNS 007,SOL 0270,WET 0,WBG  261,WEA 0
00174731,20200125032000,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  286,RH1 0521,PRS 10124,SLP 10154,WD1 264,WDM 270,WS1 007,WSM 012,WND 263,WNS 007,SOL 0228,WET 0,WBG  261,WEA 0
00174731,20200125031900,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  287,RH1 0519,PRS 10124,SLP 10154,WD1 277,WDM 278,WS1 014,WSM 021,WND 262,WNS 007,SOL 0217,WET 0,WBG  261,WEA 0
00174731,20200125031800,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  288,RH1 0520,PRS 10124,SLP 10154,WD1 267,WDM 267,WS1 005,WSM 011,WND 259,WNS 007,SOL 0227,WET 0,WBG  262,WEA 0
00174731,20200125031700,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  287,RH1 0516,PRS 10124,SLP 10154,WD1 242,WDM 266,WS1 006,WSM 016,WND 260,WNS 007,SOL 0239,WET 0,WBG  261,WEA 0
00174731,20200125031600,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  287,RH1 0521,PRS 10124,SLP 10154,WD1 260,WDM 273,WS1 007,WSM 012,WND 262,WNS 007,SOL 0245,WET 0,WBG  261,WEA 0
00174731,20200125031500,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  286,RH1 0519,PRS 10124,SLP 10154,WD1 214,WDM 267,WS1 004,WSM 011,WND 263,WNS 007,SOL 0165,WET 0,WBG  260,WEA 2
00174731,20200125031400,RAF 000,RA1 0000,RI1 0000,ERA 00002,CRA 00025,AT1  285,RH1 0520,PRS 10124,SLP 10154,WD1 266,WDM 268,WS1 006,WSM 011,WND 266,WNS 007,SOL 0148,WET 0,WBG  259,WEA 2
