00174724,20200117000000,LAT  144777,LON  1209799,ALT  0019,RSS -071,OIC 137,OIV 505,OOC 176,OOV 133,ORV 297,OPT  355,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000100,LAT  144778,LON  1209799,ALT  0018,RSS -073,OIC 136,OIV 503,OOC 176,OOV 132,ORV 300,OPT  357,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000200,LAT  144778,LON  1209799,ALT  0018,RSS -071,OIC 136,OIV 503,OOC 176,OOV 132,ORV 301,OPT  358,MOD 00,PBV 2,SPA 0,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000300,LAT  144777,LON  1209799,ALT  0018,RSS -073,OIC 136,OIV 502,OOC 176,OOV 132,ORV 301,OPT  359,MOD 00,PBV 2,SPA 0,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000400,LAT  144778,LON  1209799,ALT  0018,RSS -071,OIC 136,OIV 505,OOC 176,OOV 133,ORV 301,OPT  359,MOD 00,PBV 2,SPA 0,GPC 11,DOP 09,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000500,LAT  144777,LON  1209799,ALT  0016,RSS -069,OIC 136,OIV 502,OOC 176,OOV 133,ORV 299,OPT  360,MOD 00,PBV 2,SPA 0,GPC 11,DOP 09,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000600,LAT  144778,LON  1209799,ALT  0015,RSS -069,OIC 136,OIV 502,OOC 176,OOV 134,ORV 297,OPT  362,MOD 00,PBV 2,SPA 0,GPC 11,DOP 10,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000700,LAT  144778,LON  1209799,ALT  0012,RSS -073,OIC 136,OIV 499,OOC 175,OOV 134,ORV 297,OPT  362,MOD 00,PBV 2,SPA 0,GPC 12,DOP 09,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000800,LAT  144778,LON  1209799,ALT  0012,RSS -075,OIC 136,OIV 502,OOC 175,OOV 134,ORV 300,OPT  363,MOD 00,PBV 2,SPA 1,GPC 11,DOP 09,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117000900,LAT  144778,LON  1209799,ALT  0011,RSS -071,OIC 136,OIV 500,OOC 175,OOV 134,ORV 300,OPT  364,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001000,LAT  144778,LON  1209799,ALT  0011,RSS -073,OIC 136,OIV 501,OOC 176,OOV 135,ORV 301,OPT  365,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001100,LAT  144778,LON  1209799,ALT  0010,RSS -071,OIC 136,OIV 502,OOC 176,OOV 134,ORV 299,OPT  367,MOD 00,PBV 2,SPA 1,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001200,LAT  144778,LON  1209799,ALT  0011,RSS -071,OIC 137,OIV 502,OOC 175,OOV 135,ORV 301,OPT  367,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001300,LAT  144778,LON  1209799,ALT  0013,RSS -073,OIC 137,OIV 501,OOC 175,OOV 135,ORV 299,OPT  369,MOD 00,PBV 2,SPA 0,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001400,LAT  144778,LON  1209799,ALT  0013,RSS -069,OIC 137,OIV 502,OOC 174,OOV 135,ORV 300,OPT  371,MOD 00,PBV 2,SPA 1,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001500,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 137,OIV 500,OOC 175,OOV 135,ORV 301,OPT  372,MOD 00,PBV 2,SPA 0,GPC 12,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001600,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 137,OIV 500,OOC 175,OOV 135,ORV 299,OPT  374,MOD 00,PBV 2,SPA 0,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001700,LAT  144778,LON  1209799,ALT  0011,RSS -071,OIC 137,OIV 501,OOC 174,OOV 134,ORV 299,OPT  376,MOD 00,PBV 2,SPA 0,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001800,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 137,OIV 504,OOC 175,OOV 135,ORV 302,OPT  377,MOD 00,PBV 2,SPA 0,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117001900,LAT  144778,LON  1209799,ALT  0012,RSS -069,OIC 137,OIV 506,OOC 175,OOV 136,ORV 300,OPT  379,MOD 00,PBV 2,SPA 0,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002000,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 137,OIV 505,OOC 175,OOV 135,ORV 299,OPT  381,MOD 00,PBV 2,SPA 0,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002100,LAT  144778,LON  1209799,ALT  0011,RSS -075,OIC 137,OIV 504,OOC 175,OOV 136,ORV 299,OPT  384,MOD 00,PBV 2,SPA 0,GPC 11,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002200,LAT  144778,LON  1209799,ALT  0010,RSS -073,OIC 137,OIV 503,OOC 175,OOV 136,ORV 299,OPT  385,MOD 00,PBV 2,SPA 0,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002300,LAT  144778,LON  1209799,ALT  0011,RSS -073,OIC 137,OIV 502,OOC 175,OOV 135,ORV 300,OPT  387,MOD 00,PBV 2,SPA 1,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002400,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 137,OIV 504,OOC 175,OOV 134,ORV 301,OPT  390,MOD 00,PBV 2,SPA 0,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002500,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 138,OIV 504,OOC 176,OOV 135,ORV 300,OPT  391,MOD 00,PBV 2,SPA 1,GPC 12,DOP 07,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002600,LAT  144778,LON  1209799,ALT  0013,RSS -071,OIC 138,OIV 501,OOC 175,OOV 135,ORV 300,OPT  393,MOD 00,PBV 2,SPA 1,GPC 10,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002700,LAT  144778,LON  1209799,ALT  0011,RSS -069,OIC 138,OIV 503,OOC 175,OOV 136,ORV 298,OPT  395,MOD 00,PBV 2,SPA 1,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002800,LAT  144778,LON  1209799,ALT  0012,RSS -071,OIC 138,OIV 503,OOC 175,OOV 136,ORV 299,OPT  397,MOD 00,PBV 2,SPA 1,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117002900,LAT  144778,LON  1209799,ALT  0014,RSS -071,OIC 138,OIV 505,OOC 174,OOV 136,ORV 298,OPT  399,MOD 00,PBV 2,SPA 1,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174724,20200117003000,LAT  144778,LON  1209799,ALT  0014,RSS -071,OIC 138,OIV 503,OOC 174,OOV 136,ORV 306,OPT  400,MOD 00,PBV 2,SPA 0,GPC 11,DOP 08,CID 8963418303021068615,PSN 00050558,HK1 0000000000000000,RAV 2.00,RPV 1.05
