00174730,20200130015500,LAT  144896,LON  1210521,ALT  0038,RSS -065,OIC 137,OIV 503,OOC 170,OOV 120,ORV 300,OPT  364,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130015400,LAT  144896,LON  1210521,ALT  0037,RSS -067,OIC 137,OIV 504,OOC 170,OOV 121,ORV 297,OPT  364,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130015300,LAT  144896,LON  1210521,ALT  0037,RSS -071,OIC 137,OIV 504,OOC 170,OOV 121,ORV 301,OPT  364,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130015200,LAT  144896,LON  1210521,ALT  0035,RSS -067,OIC 137,OIV 498,OOC 170,OOV 121,ORV 300,OPT  363,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130015100,LAT  144896,LON  1210521,ALT  0036,RSS -063,OIC 136,OIV 503,OOC 170,OOV 120,ORV 300,OPT  362,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130015000,LAT  144896,LON  1210521,ALT  0035,RSS -067,OIC 137,OIV 501,OOC 170,OOV 121,ORV 299,OPT  362,MOD 00,PBV 0,SPA 1,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014900,LAT  144896,LON  1210521,ALT  0039,RSS -067,OIC 137,OIV 505,OOC 170,OOV 120,ORV 300,OPT  361,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014800,LAT  144896,LON  1210521,ALT  0039,RSS -063,OIC 136,OIV 500,OOC 170,OOV 120,ORV 297,OPT  361,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014700,LAT  144896,LON  1210521,ALT  0039,RSS -067,OIC 137,OIV 502,OOC 170,OOV 121,ORV 300,OPT  361,MOD 00,PBV 0,SPA 1,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014600,LAT  144896,LON  1210521,ALT  0040,RSS -069,OIC 136,OIV 506,OOC 170,OOV 122,ORV 300,OPT  360,MOD 00,PBV 0,SPA 1,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014500,LAT  144896,LON  1210521,ALT  0040,RSS -069,OIC 136,OIV 503,OOC 170,OOV 120,ORV 300,OPT  360,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014400,LAT  144895,LON  1210521,ALT  0038,RSS -063,OIC 136,OIV 506,OOC 170,OOV 120,ORV 303,OPT  359,MOD 00,PBV 0,SPA 1,GPC 12,DOP 08,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014300,LAT  144895,LON  1210521,ALT  0035,RSS -063,OIC 137,OIV 502,OOC 170,OOV 121,ORV 301,OPT  359,MOD 00,PBV 0,SPA 1,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014200,LAT  144895,LON  1210521,ALT  0039,RSS -063,OIC 137,OIV 503,OOC 170,OOV 120,ORV 298,OPT  359,MOD 00,PBV 0,SPA 1,GPC 12,DOP 08,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014100,LAT  144895,LON  1210521,ALT  0038,RSS -071,OIC 136,OIV 505,OOC 170,OOV 120,ORV 301,OPT  358,MOD 00,PBV 0,SPA 1,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130014000,LAT  144895,LON  1210521,ALT  0036,RSS -065,OIC 136,OIV 504,OOC 170,OOV 120,ORV 297,OPT  357,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013900,LAT  144895,LON  1210521,ALT  0034,RSS -065,OIC 137,OIV 502,OOC 170,OOV 120,ORV 301,OPT  357,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013800,LAT  144895,LON  1210521,ALT  0034,RSS -067,OIC 136,OIV 501,OOC 170,OOV 120,ORV 298,OPT  357,MOD 00,PBV 0,SPA 1,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013700,LAT  144895,LON  1210521,ALT  0037,RSS -067,OIC 137,OIV 503,OOC 170,OOV 120,ORV 301,OPT  356,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013600,LAT  144896,LON  1210521,ALT  0040,RSS -067,OIC 136,OIV 501,OOC 171,OOV 119,ORV 300,OPT  355,MOD 00,PBV 0,SPA 0,GPC 12,DOP 08,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013500,LAT  144895,LON  1210521,ALT  0040,RSS -069,OIC 136,OIV 504,OOC 171,OOV 120,ORV 300,OPT  355,MOD 00,PBV 0,SPA 0,GPC 12,DOP 08,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013400,LAT  144895,LON  1210521,ALT  0037,RSS -063,OIC 136,OIV 501,OOC 171,OOV 121,ORV 300,OPT  354,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013300,LAT  144896,LON  1210521,ALT  0036,RSS -063,OIC 137,OIV 503,OOC 171,OOV 120,ORV 301,OPT  354,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013200,LAT  144896,LON  1210521,ALT  0035,RSS -067,OIC 137,OIV 504,OOC 171,OOV 121,ORV 300,OPT  353,MOD 00,PBV 0,SPA 1,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013100,LAT  144896,LON  1210521,ALT  0035,RSS -067,OIC 137,OIV 503,OOC 171,OOV 119,ORV 296,OPT  353,MOD 00,PBV 0,SPA 0,GPC 12,DOP 07,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130013000,LAT  144896,LON  1210521,ALT  0036,RSS -069,OIC 137,OIV 502,OOC 171,OOV 121,ORV 303,OPT  352,MOD 00,PBV 0,SPA 0,GPC 12,DOP 08,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174730,20200130012900,LAT  144896,LON  1210521,ALT  0037,RSS -065,OIC 137,OIV 503,OOC 171,OOV 120,ORV 299,OPT  352,MOD 00,PBV 0,SPA 0,GPC 12,DOP 06,CID 8963417265021119643,PSN 00050572,HK1 0000000000000000,RAV 2.00,RPV 1.05
