00174732,20200115000000,LAT  145702,LON  1210818,ALT  0027,RSS -081,OIC 134,OIV 502,OOC 161,OOV 134,ORV 299,OPT  347,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000100,LAT  145702,LON  1210818,ALT  0025,RSS -083,OIC 134,OIV 502,OOC 162,OOV 134,ORV 299,OPT  348,MOD 00,PBV 2,SPA 1,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000200,LAT  145702,LON  1210818,ALT  0022,RSS -085,OIC 134,OIV 500,OOC 161,OOV 134,ORV 299,OPT  348,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000300,LAT  145702,LON  1210818,ALT  0018,RSS -081,OIC 135,OIV 498,OOC 162,OOV 134,ORV 299,OPT  349,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000400,LAT  145702,LON  1210818,ALT  0020,RSS -079,OIC 135,OIV 498,OOC 162,OOV 134,ORV 299,OPT  350,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000500,LAT  145702,LON  1210818,ALT  0024,RSS -079,OIC 135,OIV 500,OOC 162,OOV 134,ORV 298,OPT  351,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000600,LAT  145702,LON  1210818,ALT  0024,RSS -081,OIC 135,OIV 503,OOC 161,OOV 136,ORV 300,OPT  352,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000700,LAT  145702,LON  1210818,ALT  0024,RSS -083,OIC 135,OIV 500,OOC 160,OOV 134,ORV 300,OPT  353,MOD 00,PBV 2,SPA 1,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000800,LAT  145702,LON  1210818,ALT  0022,RSS -081,OIC 136,OIV 503,OOC 161,OOV 135,ORV 298,OPT  353,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115000900,LAT  145702,LON  1210818,ALT  0020,RSS -083,OIC 136,OIV 502,OOC 161,OOV 135,ORV 301,OPT  354,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001000,LAT  145702,LON  1210818,ALT  0020,RSS -081,OIC 135,OIV 501,OOC 160,OOV 134,ORV 299,OPT  355,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001100,LAT  145702,LON  1210818,ALT  0019,RSS -083,OIC 135,OIV 504,OOC 161,OOV 134,ORV 299,OPT  355,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001200,LAT  145702,LON  1210818,ALT  0019,RSS -083,OIC 136,OIV 500,OOC 161,OOV 134,ORV 300,OPT  356,MOD 00,PBV 2,SPA 0,GPC 12,DOP 07,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001300,LAT  145702,LON  1210818,ALT  0019,RSS -081,OIC 135,OIV 502,OOC 161,OOV 133,ORV 301,OPT  357,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001400,LAT  145702,LON  1210818,ALT  0020,RSS -081,OIC 135,OIV 500,OOC 162,OOV 136,ORV 301,OPT  358,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001500,LAT  145702,LON  1210818,ALT  0022,RSS -083,OIC 135,OIV 501,OOC 161,OOV 135,ORV 299,OPT  359,MOD 00,PBV 2,SPA 1,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001600,LAT  145702,LON  1210818,ALT  0025,RSS -081,OIC 136,OIV 501,OOC 160,OOV 135,ORV 299,OPT  359,MOD 00,PBV 2,SPA 1,GPC 12,DOP 08,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
00174732,20200115001700,LAT  145702,LON  1210818,ALT  0023,RSS -083,OIC 136,OIV 499,OOC 160,OOV 135,ORV 299,OPT  360,MOD 00,PBV 2,SPA 0,GPC 12,DOP 06,CID 8963418303021032336,PSN 00059359,HK1 0000000000000000,RAV 2.00,RPV 1.05
