00173455,EVNT,P-POTEKA,20200115171708,02,E,TM0 00766,TM1 00774,DE0 -165237,DE1 -182334,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171706,02,E,TM0 00816,TM1 00823,DE0  065353,DE1  037307,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171706,02,E,TM0 00778,TM1 00794,DE0 -042495,DE1  103912,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171706,02,E,TM0 00572,TM1 00610,DE0 -000801,DE1  143363,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171706,02,E,TM0 00309,TM1 00316,DE0  003921,DE1  014694,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171703,02,E,TM0 00720,TM1 00727,DE0  110893,DE1  117034,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171755,02,E,TM0 00420,TM1 00428,DE0 -005355,DE1  024444,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171754,02,E,TM0 00633,TM1 00640,DE0  054443,DE1  057998,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171754,02,E,TM0 00576,TM1 00586,DE0 -001449,DE1  054306,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171748,02,E,TM0 00293,TM1 00340,DE0 -012466,DE1  067771,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171744,02,E,TM0 00461,TM1 00471,DE0  029670,DE1  129997,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171743,02,E,TM0 00838,TM1 00889,DE0 -001762,DE1  032646,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171737,02,E,TM0 00272,TM1 00278,DE0 -022682,DE1  001113,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171735,02,E,TM0 00824,TM1 00829,DE0 -033096,DE1 -015953,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171735,02,E,TM0 00457,TM1 00465,DE0 -026115,DE1  013793,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171735,02,E,TM0 00256,TM1 00265,DE0 -011634,DE1  023544,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171732,02,E,TM0 00840,TM1 00887,DE0 -001556,DE1  095741,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200115171727,02,E,TM0 00011,TM1 00020,DE0  014373,DE1  014213,GPS 1,PSD 0050
