00173455,EVNT,P-POTEKA,20200120060018,02,E,TM0 00238,TM1 00252,DE0 -015602,DE1 -002952,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060015,02,E,TM0 00882,TM1 00914,DE0 -023750,DE1 -030632,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060011,02,E,TM0 00077,TM1 00107,DE0 -033226,DE1 -016716,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060008,02,E,TM0 00555,TM1 00572,DE0 -042106,DE1 -055656,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060008,02,E,TM0 00538,TM1 00544,DE0 -020736,DE1 -038719,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060050,02,E,TM0 00853,TM1 00860,DE0 -021865,DE1 -042015,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060049,02,E,TM0 00272,TM1 00278,DE0 -027328,DE1 -044487,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060048,02,E,TM0 00271,TM1 00291,DE0 -037681,DE1 -061012,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060047,02,E,TM0 00382,TM1 00390,DE0 -022552,DE1 -043144,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060045,02,E,TM0 00478,TM1 00482,DE0 -034408,DE1 -074401,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060038,02,E,TM0 00321,TM1 00331,DE0  016426,DE1 -012855,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060038,02,E,TM0 00272,TM1 00292,DE0 -042251,DE1 -014289,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060037,02,E,TM0 00644,TM1 00650,DE0 -048187,DE1 -100151,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060037,02,E,TM0 00610,TM1 00616,DE0 -038932,DE1 -064659,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060035,02,E,TM0 00962,TM1 00970,DE0 -032669,DE1 -045829,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060032,02,E,TM0 00294,TM1 00334,DE0 -038696,DE1 -037124,GPS 1,PSD 0050
00173455,EVNT,P-POTEKA,20200120060029,02,E,TM0 00673,TM1 00688,DE0  009048,DE1 -001327,GPS 1,PSD 0050
