00174722,20200114000000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  249,RH1 0666,PRS 10121,SLP 10146,WD1 208,WDM 213,WS1 007,WSM 008,WND 208,WNS 006,SOL 0024,WET 0,WBG  246,WEA 2
00174722,20200114000100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  249,RH1 0665,PRS 10121,SLP 10146,WD1 217,WDM 218,WS1 006,WSM 007,WND 209,WNS 006,SOL 0024,WET 0,WBG  246,WEA 2
00174722,20200114000200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  249,RH1 0666,PRS 10121,SLP 10146,WD1 224,WDM 211,WS1 005,WSM 007,WND 211,WNS 006,SOL 0025,WET 0,WBG  246,WEA 2
00174722,20200114000300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  249,RH1 0665,PRS 10121,SLP 10146,WD1 205,WDM 212,WS1 007,WSM 008,WND 210,WNS 006,SOL 0023,WET 0,WBG  246,WEA 2
00174722,20200114000400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  249,RH1 0665,PRS 10122,SLP 10147,WD1 216,WDM 216,WS1 006,WSM 007,WND 211,WNS 006,SOL 0020,WET 0,WBG  246,WEA 2
00174722,20200114000500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0665,PRS 10122,SLP 10147,WD1 208,WDM 210,WS1 005,WSM 006,WND 211,WNS 006,SOL 0021,WET 0,WBG  247,WEA 2
00174722,20200114000600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0663,PRS 10122,SLP 10147,WD1 214,WDM 218,WS1 007,WSM 008,WND 213,WNS 006,SOL 0025,WET 0,WBG  247,WEA 2
00174722,20200114000700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0661,PRS 10122,SLP 10147,WD1 217,WDM 217,WS1 007,WSM 008,WND 213,WNS 006,SOL 0026,WET 0,WBG  247,WEA 2
00174722,20200114000800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0660,PRS 10122,SLP 10147,WD1 214,WDM 216,WS1 007,WSM 008,WND 213,WNS 006,SOL 0023,WET 0,WBG  246,WEA 2
00174722,20200114000900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0660,PRS 10122,SLP 10147,WD1 217,WDM 220,WS1 004,WSM 005,WND 214,WNS 006,SOL 0024,WET 0,WBG  246,WEA 2
00174722,20200114001000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0666,PRS 10122,SLP 10147,WD1 217,WDM 207,WS1 003,WSM 006,WND 215,WNS 006,SOL 0026,WET 0,WBG  247,WEA 2
00174722,20200114001100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0668,PRS 10122,SLP 10147,WD1 207,WDM 216,WS1 007,WSM 009,WND 213,WNS 006,SOL 0026,WET 0,WBG  247,WEA 2
00174722,20200114001200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  250,RH1 0663,PRS 10122,SLP 10147,WD1 204,WDM 216,WS1 006,WSM 008,WND 211,WNS 006,SOL 0026,WET 0,WBG  247,WEA 2
