00173455,20200122011100,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  014,RH1 0435,PRS 10212,SLP 10232,WD1 026,WDM 012,WS1 017,WSM 025,WND 033,WNS 015,SOL 0350,WET 0,WBG  028,WEA 0
00173455,20200122011000,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  014,RH1 0429,PRS 10212,SLP 10232,WD1 033,WDM 040,WS1 021,WSM 026,WND 034,WNS 015,SOL 0355,WET 0,WBG  029,WEA 0
00173455,20200122010900,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  015,RH1 0430,PRS 10211,SLP 10231,WD1 027,WDM 029,WS1 018,WSM 029,WND 032,WNS 013,SOL 0194,WET 0,WBG  029,WEA 2
00173455,20200122010800,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  015,RH1 0426,PRS 10212,SLP 10232,WD1 039,WDM 036,WS1 019,WSM 027,WND 033,WNS 013,SOL 0341,WET 0,WBG  030,WEA 0
00173455,20200122010700,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  017,RH1 0427,PRS 10212,SLP 10232,WD1 036,WDM 050,WS1 020,WSM 029,WND 031,WNS 011,SOL 0339,WET 0,WBG  031,WEA 0
00173455,20200122010600,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  017,RH1 0425,PRS 10212,SLP 10232,WD1 023,WDM 066,WS1 009,WSM 017,WND 030,WNS 009,SOL 0287,WET 0,WBG  032,WEA 0
00173455,20200122010500,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  018,RH1 0415,PRS 10212,SLP 10232,WD1 051,WDM 035,WS1 013,WSM 017,WND 031,WNS 009,SOL 0249,WET 0,WBG  034,WEA 0
00173455,20200122010400,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  021,RH1 0415,PRS 10212,SLP 10232,WD1 030,WDM 029,WS1 017,WSM 025,WND 030,WNS 008,SOL 0272,WET 0,WBG  037,WEA 0
00173455,20200122010300,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  023,RH1 0420,PRS 10212,SLP 10232,WD1 027,WDM 017,WS1 012,WSM 022,WND 031,WNS 007,SOL 0341,WET 0,WBG  037,WEA 0
00173455,20200122010200,RAF 000,RA1 0005,RI1 0005,ERA 00004,CRA 00000,AT1  024,RH1 0422,PRS 10212,SLP 10232,WD1 036,WDM 056,WS1 008,WSM 016,WND 035,WNS 007,SOL 0337,WET 0,WBG  038,WEA 0
00173455,20200122010100,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  023,RH1 0417,PRS 10212,SLP 10232,WD1 030,WDM 028,WS1 008,WSM 020,WND 036,WNS 006,SOL 0342,WET 0,WBG  038,WEA 0
00173455,20200122010000,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  025,RH1 0417,PRS 10212,SLP 10232,WD1 011,WDM 026,WS1 010,WSM 019,WND 040,WNS 006,SOL 0331,WET 0,WBG  039,WEA 0
00173455,20200122005900,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  027,RH1 0422,PRS 10212,SLP 10232,WD1 038,WDM*044,WS1 009,WSM 016,WND 049,WNS 006,SOL 0322,WET 0,WBG  040,WEA 0
00173455,20200122005800,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  027,RH1 0438,PRS 10212,SLP 10232,WD1 340,WDM 349,WS1 004,WSM 010,WND 053,WNS 006,SOL 0311,WET 0,WBG  038,WEA 0
00173455,20200122005700,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  023,RH1 0433,PRS 10212,SLP 10232,WD1 271,WDM 272,WS1 003,WSM 005,WND 058,WNS 006,SOL 0314,WET 0,WBG  035,WEA 0
00173455,20200122005600,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  021,RH1 0428,PRS 10212,SLP 10232,WD1 058,WDM 087,WS1 004,WSM 007,WND 063,WNS 006,SOL 0307,WET 0,WBG  035,WEA 0
00173455,20200122005500,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  019,RH1 0425,PRS 10211,SLP 10231,WD1 052,WDM 056,WS1 006,WSM 010,WND 070,WNS 007,SOL 0304,WET 0,WBG  033,WEA 0
00173455,20200122005400,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  019,RH1 0427,PRS 10211,SLP 10231,WD1 056,WDM 037,WS1 005,WSM 009,WND 082,WNS 007,SOL 0259,WET 0,WBG  033,WEA 0
00173455,20200122005300,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  019,RH1 0424,PRS 10211,SLP 10231,WD1 045,WDM 029,WS1 008,WSM 014,WND 086,WNS 007,SOL 0216,WET 0,WBG  034,WEA 0
00173455,20200122005200,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  019,RH1 0423,PRS 10211,SLP 10231,WD1 049,WDM 054,WS1 007,WSM 011,WND 097,WNS 007,SOL 0260,WET 0,WBG  034,WEA 0
00173455,20200122005100,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  020,RH1 0420,PRS 10211,SLP 10231,WD1 057,WDM 063,WS1 008,WSM 011,WND 105,WNS 007,SOL 0270,WET 0,WBG  035,WEA 0
00173455,20200122005000,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  021,RH1 0420,PRS 10211,SLP 10231,WD1 063,WDM 078,WS1 007,WSM 010,WND 118,WNS 006,SOL 0282,WET 0,WBG  036,WEA 0
00173455,20200122004900,RAF 000,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  023,RH1 0421,PRS 10211,SLP 10231,WD1 067,WDM 085,WS1 007,WSM 014,WND 134,WNS 007,SOL 0280,WET 0,WBG  037,WEA 0
00173455,20200122004800,RAF 005,RA1 0005,RI1 0005,ERA 00005,CRA 00000,AT1  023,RH1 0432,PRS 10211,SLP 10231,WD1 085,WDM 078,WS1 005,WSM 011,WND 150,WNS 007,SOL 0272,WET 0,WBG  035,WEA 0
00173455,20200122004700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  021,RH1 0429,PRS 10211,SLP 10231,WD1 117,WDM 095,WS1 005,WSM 010,WND 155,WNS 007,SOL 0278,WET 0,WBG  034,WEA 0
00173455,20200122004600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1 ////,RH1 ////,PRS /////,SLP /////,WD1 ///,WDM ///,WS1 ///,WSM ///,WND ///,WNS ///,SOL ////,WET /,WBG ////,WEA /
00173455,20200122004500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  021,RH1 0432,PRS 10211,SLP 10231,WD1 172,WDM 202,WS1 009,WSM 014,WND 159,WNS 007,SOL 0286,WET 0,WBG  034,WEA 0
00173455,20200122004400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  020,RH1 0433,PRS 10210,SLP 10230,WD1 183,WDM 233,WS1 004,WSM 009,WND 154,WNS 007,SOL 0290,WET 0,WBG  033,WEA 0
00173455,20200122004300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  019,RH1 0437,PRS 10210,SLP 10230,WD1 121,WDM 124,WS1 006,WSM 008,WND 151,WNS 007,SOL 0280,WET 0,WBG  031,WEA 0
00173455,20200122004200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  019,RH1 0445,PRS 10210,SLP 10230,WD1 121,WDM 135,WS1 006,WSM 011,WND 148,WNS 007,SOL 0254,WET 0,WBG  030,WEA 0
00173455,20200122004100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  017,RH1 0442,PRS 10210,SLP 10230,WD1 184,WDM 170,WS1 006,WSM 014,WND 149,WNS 007,SOL 0245,WET 0,WBG  029,WEA 0
00173455,20200122004000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  017,RH1 0439,PRS 10210,SLP 10230,WD1 158,WDM 166,WS1 011,WSM 016,WND 142,WNS 007,SOL 0246,WET 0,WBG  030,WEA 0
00173455,20200122003900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  019,RH1 0439,PRS 10210,SLP 10230,WD1 194,WDM 171,WS1 010,WSM 016,WND 123,WNS 007,SOL 0242,WET 0,WBG  031,WEA 0
00173455,20200122003800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  019,RH1 0446,PRS 10210,SLP 10230,WD1 157,WDM 126,WS1 008,WSM 015,WND 097,WNS 007,SOL 0245,WET 0,WBG  030,WEA 0
00173455,20200122003700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  016,RH1 0450,PRS 10210,SLP 10230,WD1 161,WDM 187,WS1 003,WSM 009,WND 061,WNS 007,SOL 0250,WET 0,WBG  027,WEA 0
00173455,20200122003600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  014,RH1 0446,PRS 10210,SLP 10230,WD1 128,WDM 099,WS1 006,WSM 010,WND 049,WNS 007,SOL 0261,WET 0,WBG  026,WEA 0
00173455,20200122003500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  014,RH1 0452,PRS 10210,SLP 10230,WD1 139,WDM 153,WS1 008,WSM 013,WND 039,WNS 008,SOL 0264,WET 0,WBG  025,WEA 0
00173455,20200122003400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  012,RH1 0454,PRS 10210,SLP 10230,WD1 120,WDM 171,WS1 006,WSM 010,WND 028,WNS 008,SOL 0252,WET 0,WBG  023,WEA 0
00173455,20200122003300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  011,RH1 0453,PRS 10211,SLP 10231,WD1 078,WDM 095,WS1 007,WSM 012,WND 028,WNS 008,SOL 0236,WET 0,WBG  022,WEA 0
00173455,20200122003200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  011,RH1 0454,PRS 10210,SLP 10230,WD1 005,WDM 035,WS1 005,WSM 009,WND 020,WNS 007,SOL 0145,WET 0,WBG  022,WEA 2
00173455,20200122003100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0457,PRS 10211,SLP 10231,WD1 041,WDM 021,WS1 005,WSM 012,WND 016,WNS 008,SOL 0229,WET 0,WBG  021,WEA 0
00173455,20200122003000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0460,PRS 10211,SLP 10231,WD1 019,WDM 016,WS1 008,WSM 016,WND 012,WNS 008,SOL 0240,WET 0,WBG  020,WEA 0
00173455,20200122002900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  009,RH1 0457,PRS 10210,SLP 10230,WD1 324,WDM 008,WS1 009,WSM 016,WND 010,WNS 008,SOL 0257,WET 0,WBG  020,WEA 0
00173455,20200122002800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  009,RH1 0455,PRS 10210,SLP 10230,WD1 022,WDM 014,WS1 010,WSM 018,WND 013,WNS 007,SOL 0261,WET 0,WBG  020,WEA 0
00173455,20200122002700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0456,PRS 10210,SLP 10230,WD1 030,WDM 048,WS1 009,WSM 017,WND 343,WNS 007,SOL 0255,WET 0,WBG  021,WEA 0
00173455,20200122002600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0460,PRS 10210,SLP 10230,WD1 035,WDM 072,WS1 008,WSM 013,WND 336,WNS 007,SOL 0248,WET 0,WBG  020,WEA 0
00173455,20200122002500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  011,RH1 0460,PRS 10210,SLP 10230,WD1 025,WDM 029,WS1 008,WSM 013,WND 334,WNS 007,SOL 0249,WET 0,WBG  021,WEA 0
00173455,20200122002400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  012,RH1 0473,PRS 10210,SLP 10230,WD1 084,WDM 090,WS1 006,WSM 017,WND 338,WNS 007,SOL 0233,WET 0,WBG  020,WEA 0
00173455,20200122002300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  011,RH1 0475,PRS 10209,SLP 10229,WD1 230,WDM 242,WS1 006,WSM 010,WND 350,WNS 007,SOL 0199,WET 0,WBG  019,WEA 2
00173455,20200122002200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0472,PRS 10209,SLP 10229,WD1 234,WDM 227,WS1 006,WSM 011,WND 009,WNS 007,SOL 0174,WET 0,WBG  018,WEA 2
00173455,20200122002100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  010,RH1 0477,PRS 10209,SLP 10229,WD1 305,WDM 327,WS1 007,WSM 013,WND 011,WNS 007,SOL 0173,WET 0,WBG  018,WEA 2
00173455,20200122002000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  009,RH1 0478,PRS 10210,SLP 10230,WD1 188,WDM 231,WS1 007,WSM 012,WND 012,WNS 007,SOL 0170,WET 0,WBG  016,WEA 2
00173455,20200122001900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1 ////,RH1 ////,PRS /////,SLP /////,WD1 ///,WDM ///,WS1 ///,WSM ///,WND ///,WNS ///,SOL ////,WET /,WBG ////,WEA /
00173455,20200122001800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  007,RH1 0476,PRS 10211,SLP 10231,WD1 294,WDM 265,WS1 004,WSM 011,WND 004,WNS 007,SOL 0190,WET 0,WBG  015,WEA 2
00173455,20200122001700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  006,RH1 0475,PRS 10211,SLP 10231,WD1 030,WDM*351,WS1 008,WSM 016,WND 008,WNS 007,SOL 0204,WET 0,WBG  014,WEA 0
00173455,20200122001600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  005,RH1 0473,PRS 10211,SLP 10231,WD1 011,WDM 022,WS1 011,WSM 017,WND 013,WNS 008,SOL 0196,WET 0,WBG  014,WEA 2
00173455,20200122001500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  005,RH1 0470,PRS 10211,SLP 10231,WD1 039,WDM 034,WS1 008,WSM 015,WND 051,WNS 008,SOL 0216,WET 0,WBG  014,WEA 0
00173455,20200122001400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  005,RH1 0470,PRS 10211,SLP 10231,WD1 061,WDM 061,WS1 006,WSM 012,WND 091,WNS 008,SOL 0200,WET 0,WBG  014,WEA 0
00173455,20200122001300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  006,RH1 0473,PRS 10211,SLP 10231,WD1 015,WDM 021,WS1 010,WSM 014,WND 117,WNS 008,SOL 0199,WET 0,WBG  015,WEA 2
