00181283,20200127030200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  323,RH1 0464,PRS 10108,SLP 10117,WD1 229,WDM 229,WS1 006,WSM 012,WND 257,WNS 007,SOL 0767,WET 0,WBG  281,WEA 0
00181283,20200127030100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  322,RH1 0463,PRS 10109,SLP 10118,WD1 252,WDM 230,WS1 007,WSM 012,WND 262,WNS 007,SOL 0766,WET 0,WBG  280,WEA 0
00181283,20200127030000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  322,RH1 0469,PRS 10109,SLP 10118,WD1 235,WDM 223,WS1 007,WSM 013,WND 262,WNS 007,SOL 0753,WET 0,WBG  282,WEA 0
00181283,20200127025900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  322,RH1 0462,PRS 10109,SLP 10118,WD1 270,WDM 267,WS1 008,WSM 013,WND 262,WNS 007,SOL 0746,WET 0,WBG  280,WEA 0
00181283,20200127025800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  322,RH1 0462,PRS 10109,SLP 10118,WD1 268,WDM 266,WS1 007,WSM 011,WND 259,WNS 007,SOL 0745,WET 0,WBG  280,WEA 0
00181283,20200127025700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  322,RH1 0463,PRS 10109,SLP 10118,WD1 266,WDM 269,WS1 006,WSM 012,WND 257,WNS 007,SOL 0741,WET 0,WBG  280,WEA 0
00181283,20200127025600,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1 ////,RH1 ////,PRS /////,SLP /////,WD1 ///,WDM ///,WS1 ///,WSM ///,WND ///,WNS ///,SOL ////,WET /,WBG ////,WEA /
00181283,20200127025500,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  323,RH1 0463,PRS 10109,SLP 10118,WD1 269,WDM 296,WS1 007,WSM 011,WND 258,WNS 007,SOL 0723,WET 0,WBG  281,WEA 0
00181283,20200127025400,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  324,RH1 0469,PRS 10109,SLP 10118,WD1 269,WDM 249,WS1 007,WSM 013,WND 257,WNS 006,SOL 0736,WET 0,WBG  283,WEA 0
00181283,20200127025300,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  325,RH1 0474,PRS 10109,SLP 10118,WD1 241,WDM 248,WS1 007,WSM 014,WND 255,WNS 006,SOL 0739,WET 0,WBG  285,WEA 0
00181283,20200127025200,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  325,RH1 0478,PRS 10109,SLP 10118,WD1 280,WDM 274,WS1 007,WSM 012,WND 258,WNS 006,SOL 0726,WET 0,WBG  286,WEA 0
00181283,20200127025100,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  323,RH1 0477,PRS 10110,SLP 10119,WD1 251,WDM 228,WS1 006,WSM 014,WND 256,WNS 006,SOL 0708,WET 0,WBG  284,WEA 0
00181283,20200127025000,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1 ////,RH1 ////,PRS /////,SLP /////,WD1 ///,WDM ///,WS1 ///,WSM ///,WND ///,WNS ///,SOL ////,WET /,WBG ////,WEA /
00181283,20200127024900,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  324,RH1 0475,PRS 10110,SLP 10119,WD1 239,WDM 240,WS1 007,WSM 010,WND 256,WNS 006,SOL 0730,WET 0,WBG  285,WEA 0
00181283,20200127024800,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  325,RH1 0470,PRS 10110,SLP 10119,WD1 257,WDM 261,WS1 007,WSM 015,WND 262,WNS 006,SOL 0741,WET 0,WBG  284,WEA 0
00181283,20200127024700,RAF 000,RA1 0000,RI1 0000,ERA 00000,CRA 00000,AT1  325,RH1 0479,PRS 10110,SLP 10119,WD1 265,WDM 241,WS1 006,WSM 016,WND 261,WNS 006,SOL 0733,WET 0,WBG  286,WEA 0
