00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00614,TM1 00624,DE0 -014244,DE1  015396,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00567,TM1 00573,DE0 -016838,DE1  014236,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00531,TM1 00540,DE0 -014961,DE1  014068,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00514,TM1 00524,DE0 -013992,DE1  015335,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00498,TM1 00507,DE0 -014595,DE1  014503,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00456,TM1 00465,DE0  014007,DE1 -014060,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00451,TM1 00458,DE0 -016082,DE1  015068,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00426,TM1 00433,DE0  016815,DE1 -015159,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00415,TM1 00424,DE0 -014747,DE1  014968,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00390,TM1 00400,DE0  014999,DE1 -016624,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00358,TM1 00366,DE0  014556,DE1 -015571,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00210,TM1 00217,DE0  016036,DE1 -015655,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00191,TM1 00201,DE0  015075,DE1 -016517,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00185,TM1 00192,DE0 -016632,DE1  015945,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00149,TM1 00158,DE0 -014701,DE1  014625,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00127,TM1 00134,DE0  016342,DE1 -015022,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00110,TM1 00117,DE0  015289,DE1 -015769,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00094,TM1 00101,DE0  015289,DE1 -016098,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00053,TM1 00059,DE0 -014007,DE1  014427,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093346,02,E,TM0 00016,TM1 00025,DE0 -014724,DE1  014999,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00941,TM1 00951,DE0  014831,DE1 -015762,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00883,TM1 00892,DE0 -014602,DE1  014793,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00783,TM1 00792,DE0 -015426,DE1  013862,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00771,TM1 00776,DE0 -010040,DE1  014511,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00703,TM1 00710,DE0 -016571,DE1  015563,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00653,TM1 00660,DE0 -016738,DE1  015785,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00642,TM1 00651,DE0  015121,DE1 -014404,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00595,TM1 00602,DE0  016464,DE1 -015502,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00545,TM1 00552,DE0  016197,DE1 -015380,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00492,TM1 00501,DE0  013595,DE1 -014717,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00293,TM1 00302,DE0  014801,DE1 -014373,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00276,TM1 00286,DE0  013374,DE1 -015205,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00106,TM1 00112,DE0 -012168,DE1  015632,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00088,TM1 00095,DE0 -015823,DE1  015052,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00073,TM1 00079,DE0 -010169,DE1  016220,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093345,02,E,TM0 00052,TM1 00061,DE0 -013854,DE1  014007,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00919,TM1 00928,DE0 -014228,DE1  013893,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00872,TM1 00878,DE0 -015930,DE1  014160,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00797,TM1 00804,DE0  017013,DE1 -016464,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00757,TM1 00763,DE0 -012695,DE1  014778,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00523,TM1 00529,DE0 -016349,DE1  013870,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00382,TM1 00389,DE0  016654,DE1 -016105,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00362,TM1 00372,DE0  013412,DE1 -014839,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00308,TM1 00314,DE0 -013076,DE1  015365,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00296,TM1 00304,DE0  014854,DE1 -013130,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00246,TM1 00256,DE0  014091,DE1 -015991,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00174,TM1 00180,DE0 -016891,DE1  014533,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00163,TM1 00172,DE0  014480,DE1 -013877,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00141,TM1 00148,DE0 -017074,DE1  014823,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00116,TM1 00123,DE0  016380,DE1 -016723,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093344,02,E,TM0 00033,TM1 00039,DE0  016571,DE1 -015571,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00900,TM1 00906,DE0  015876,DE1 -014533,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00817,TM1 00823,DE0  016555,DE1 -015304,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00768,TM1 00774,DE0  012443,DE1 -015190,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00667,TM1 00673,DE0  016647,DE1 -014320,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00556,TM1 00566,DE0 -014457,DE1  015312,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00506,TM1 00515,DE0 -013442,DE1  013809,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00498,TM1 00508,DE0  014945,DE1 -015716,GPS 1,PSD 0100
00181284,EVNT,P-POTEKA,20191231093343,02,E,TM0 00473,TM1 00483,DE0 -013908,DE1  015754,GPS 1,PSD 0100
